Datum,Warengruppe,Umsatz,Wochentag,Kategorie
2018-03-18,4,209.019623528428,Sunday,Konditorei
2018-03-19,4,96.1022154960397,Monday,Konditorei
2018-03-20,4,100.405435136907,Tuesday,Konditorei
2018-03-21,4,83.9100040755261,Wednesday,Konditorei
2018-03-22,4,86.4838236394023,Thursday,Konditorei
2018-03-23,4,69.788941651605,Friday,Konditorei
2018-03-24,4,84.0343116968659,Saturday,Konditorei
2018-03-25,4,85.7336191118162,Sunday,Konditorei
2018-03-26,4,92.1446653918573,Monday,Konditorei
2018-03-27,4,112.154795801317,Tuesday,Konditorei
2018-03-28,4,95.4414203350383,Wednesday,Konditorei
2018-03-29,4,80.8223522620618,Thursday,Konditorei
2018-03-31,4,85.3647858513557,Saturday,Konditorei
2018-04-01,4,97.0547486434187,Sunday,Konditorei
2018-04-02,4,100.34599611598,Monday,Konditorei
2018-04-03,4,56.2206582497111,Tuesday,Konditorei
2018-04-04,4,71.3942240197333,Wednesday,Konditorei
2018-04-05,4,116.061737135078,Thursday,Konditorei
2018-04-06,4,76.3658031199746,Friday,Konditorei
2018-04-07,4,67.2360702223367,Saturday,Konditorei
2018-04-08,4,104.245605098994,Sunday,Konditorei
2018-04-09,4,78.1382370856774,Monday,Konditorei
2018-04-10,4,73.1091348853163,Tuesday,Konditorei
2018-04-11,4,82.3162867708556,Wednesday,Konditorei
2018-04-12,4,73.6791972698499,Thursday,Konditorei
2018-04-13,4,80.1637568854653,Friday,Konditorei
2018-04-14,4,102.451367723374,Saturday,Konditorei
2018-04-15,4,82.5239002813353,Sunday,Konditorei
2018-04-16,4,78.0809616386278,Monday,Konditorei
2018-04-17,4,81.6569740976316,Tuesday,Konditorei
2018-04-18,4,50.2291843439468,Wednesday,Konditorei
2018-04-19,4,81.3062483274968,Thursday,Konditorei
2018-04-20,4,57.9976096157903,Friday,Konditorei
2018-04-21,4,86.0834321468145,Saturday,Konditorei
2018-04-22,4,99.4218470990722,Sunday,Konditorei
2018-04-23,4,77.4251237644108,Monday,Konditorei
2018-04-24,4,61.4083901285691,Tuesday,Konditorei
2018-04-25,4,96.4352584158038,Wednesday,Konditorei
2018-04-26,4,80.7793766515759,Thursday,Konditorei
2018-04-27,4,55.0771828740384,Friday,Konditorei
2018-04-28,4,81.8710121370348,Saturday,Konditorei
2018-04-29,4,117.881439779767,Sunday,Konditorei
2018-04-30,4,79.2518033997529,Monday,Konditorei
2018-05-02,4,75.4233707731506,Wednesday,Konditorei
2018-05-03,4,62.2496029445585,Thursday,Konditorei
2018-05-04,4,92.6837079237316,Friday,Konditorei
2018-05-05,4,74.5568363291691,Saturday,Konditorei
2018-05-06,4,117.972407381309,Sunday,Konditorei
2018-05-07,4,65.4915225744896,Monday,Konditorei
2018-05-08,4,101.61089470953,Tuesday,Konditorei
2018-05-09,4,77.170452622622,Wednesday,Konditorei
2018-05-10,4,85.5160842400277,Thursday,Konditorei
2018-05-11,4,84.6257280971586,Friday,Konditorei
2018-05-12,4,94.1739600656155,Saturday,Konditorei
2018-05-13,4,80.0259008484754,Sunday,Konditorei
2018-05-14,4,53.6251718774275,Monday,Konditorei
2018-05-15,4,57.3572122605313,Tuesday,Konditorei
2018-05-16,4,37.6694699883667,Wednesday,Konditorei
2018-05-17,4,73.6990571896891,Thursday,Konditorei
2018-05-18,4,68.1714940213294,Friday,Konditorei
2018-05-19,4,77.9819906254498,Saturday,Konditorei
2018-05-20,4,65.4187870817839,Sunday,Konditorei
2018-05-22,4,70.2272839676609,Tuesday,Konditorei
2018-05-23,4,73.4853551775741,Wednesday,Konditorei
2018-05-24,4,27.433725861826,Thursday,Konditorei
2018-05-25,4,52.1670176955289,Friday,Konditorei
2018-05-26,4,85.097600524964,Saturday,Konditorei
2018-05-27,4,87.1009984834016,Sunday,Konditorei
2018-05-28,4,37.9547198477045,Monday,Konditorei
2018-05-29,4,77.5184361046197,Tuesday,Konditorei
2018-05-30,4,60.5240997148559,Wednesday,Konditorei
2018-05-31,4,49.7546528574438,Thursday,Konditorei
2018-06-01,4,72.5548403923688,Friday,Konditorei
2018-06-02,4,62.9124810333617,Saturday,Konditorei
2018-06-03,4,70.1967187196386,Sunday,Konditorei
2018-06-04,4,89.2729377064413,Monday,Konditorei
2018-06-05,4,90.8643276697758,Tuesday,Konditorei
2018-06-06,4,41.8644272812954,Wednesday,Konditorei
2018-06-07,4,69.3795740364973,Thursday,Konditorei
2018-06-08,4,50.7535069920758,Friday,Konditorei
2018-06-09,4,41.8883153042351,Saturday,Konditorei
2018-06-10,4,107.377542844818,Sunday,Konditorei
2018-06-11,4,47.2663246679017,Monday,Konditorei
2018-06-12,4,73.6639310973651,Tuesday,Konditorei
2018-06-13,4,43.9344371578242,Wednesday,Konditorei
2018-06-14,4,48.2218243781613,Thursday,Konditorei
2018-06-15,4,51.7287558724867,Friday,Konditorei
2018-06-16,4,79.9425697031279,Saturday,Konditorei
2018-06-17,4,105.970913596347,Sunday,Konditorei
2018-06-18,4,52.4623142900464,Monday,Konditorei
2018-06-19,4,47.8861290193053,Tuesday,Konditorei
2018-06-20,4,68.6435116412585,Wednesday,Konditorei
2018-06-21,4,50.3503164926632,Thursday,Konditorei
2018-06-22,4,62.6581464475431,Friday,Konditorei
2018-06-23,4,49.884049264678,Saturday,Konditorei
2018-06-24,4,68.6194271147451,Sunday,Konditorei
2018-06-25,4,66.9436917796958,Monday,Konditorei
2018-06-26,4,54.5490530559365,Tuesday,Konditorei
2018-06-27,4,52.5737491532418,Wednesday,Konditorei
2018-06-28,4,62.5161339241154,Thursday,Konditorei
2018-06-29,4,70.8616229090274,Friday,Konditorei
2018-06-30,4,72.286780825535,Saturday,Konditorei
2018-07-01,4,70.8375760573994,Sunday,Konditorei
2018-07-02,4,52.4171126523355,Monday,Konditorei
2018-07-03,4,53.5247684644624,Tuesday,Konditorei
2018-07-04,4,80.0791978861617,Wednesday,Konditorei
2018-07-05,4,74.4295025189987,Thursday,Konditorei
2018-07-06,4,70.382242484533,Friday,Konditorei
2018-07-07,4,62.1501168323456,Saturday,Konditorei
2018-07-08,4,64.4410669363211,Sunday,Konditorei
2018-07-09,4,62.8611925638227,Monday,Konditorei
2018-07-10,4,42.7230534757185,Tuesday,Konditorei
2018-07-11,4,88.3289090240568,Wednesday,Konditorei
2018-07-12,4,118.081149876388,Thursday,Konditorei
2018-07-13,4,69.4569519950266,Friday,Konditorei
2018-07-14,4,109.527829403884,Saturday,Konditorei
2018-07-15,4,103.222808871659,Sunday,Konditorei
2018-07-16,4,65.5010025493488,Monday,Konditorei
2018-07-17,4,77.5317706977608,Tuesday,Konditorei
2018-07-18,4,90.6551065634781,Wednesday,Konditorei
2018-07-19,4,94.2314254667837,Thursday,Konditorei
2018-07-20,4,95.9236728001448,Friday,Konditorei
2018-07-21,4,91.5962742377594,Saturday,Konditorei
2018-07-22,4,82.3718063303726,Sunday,Konditorei
2018-07-23,4,78.4432557604295,Monday,Konditorei
2018-07-24,4,66.2753183828195,Tuesday,Konditorei
2018-07-25,4,73.4599229902164,Wednesday,Konditorei
2018-07-26,4,70.2365452984104,Thursday,Konditorei
2018-07-27,4,65.5637342177303,Friday,Konditorei
2018-07-28,4,54.04742181413,Saturday,Konditorei
2018-07-29,4,128.952852247529,Sunday,Konditorei
2018-07-30,4,71.8229772291025,Monday,Konditorei
2018-07-31,4,57.1027946933499,Tuesday,Konditorei
2013-07-01,5,317.475874933038,Monday,Kuchen
2013-07-02,5,383.628681612577,Tuesday,Kuchen
2013-07-03,5,305.523072325318,Wednesday,Kuchen
2013-07-04,5,308.408167942149,Thursday,Kuchen
2013-07-05,5,355.518770367742,Friday,Kuchen
2013-07-06,5,361.866932797941,Saturday,Kuchen
2013-07-07,5,370.20960108863,Sunday,Kuchen
2013-07-08,5,285.233382496522,Monday,Kuchen
2013-07-09,5,342.089345776475,Tuesday,Kuchen
2013-07-10,5,343.353066508123,Wednesday,Kuchen
2013-07-11,5,315.911756962233,Thursday,Kuchen
2013-07-12,5,362.802489634211,Friday,Kuchen
2013-07-13,5,359.166188843392,Saturday,Kuchen
2013-07-14,5,461.082124524619,Sunday,Kuchen
2013-07-15,5,380.68369651152,Monday,Kuchen
2013-07-16,5,320.43533597922,Tuesday,Kuchen
2013-07-17,5,396.99424714406,Wednesday,Kuchen
2013-07-18,5,300.398790118057,Thursday,Kuchen
2013-07-19,5,369.400389277533,Friday,Kuchen
2013-07-20,5,346.154004294146,Saturday,Kuchen
2013-07-21,5,287.443788531561,Sunday,Kuchen
2013-07-22,5,356.484067206325,Monday,Kuchen
2013-07-23,5,316.29681714496,Tuesday,Kuchen
2013-07-24,5,327.339400651794,Wednesday,Kuchen
2013-07-25,5,303.192537586556,Thursday,Kuchen
2013-07-26,5,331.522091778847,Friday,Kuchen
2013-07-27,5,358.892714466409,Saturday,Kuchen
2013-07-28,5,437.824795495097,Sunday,Kuchen
2013-07-29,5,368.951029057165,Monday,Kuchen
2013-07-30,5,424.086156965952,Tuesday,Kuchen
2013-07-31,5,426.985804024935,Wednesday,Kuchen
2013-08-01,5,322.294307178179,Thursday,Kuchen
2013-08-02,5,282.371517214865,Friday,Kuchen
2013-08-03,5,399.283316370115,Saturday,Kuchen
2013-08-04,5,461.704848992483,Sunday,Kuchen
2013-08-05,5,354.247243408463,Monday,Kuchen
2013-08-06,5,441.521507016938,Tuesday,Kuchen
2013-08-07,5,423.850318191533,Wednesday,Kuchen
2013-08-08,5,464.87537153539,Thursday,Kuchen
2013-08-09,5,450.085987485785,Friday,Kuchen
2013-08-10,5,450.993337129113,Saturday,Kuchen
2013-08-11,5,583.491717818235,Sunday,Kuchen
2013-08-12,5,356.026341718574,Monday,Kuchen
2013-08-13,5,344.643463915453,Tuesday,Kuchen
2013-08-14,5,441.253111778104,Wednesday,Kuchen
2013-08-15,5,416.610037755781,Thursday,Kuchen
2013-08-16,5,344.468629393561,Friday,Kuchen
2013-08-17,5,519.834929394153,Saturday,Kuchen
2013-08-18,5,479.499541699925,Sunday,Kuchen
2013-08-19,5,374.247117082749,Monday,Kuchen
2013-08-20,5,340.090359959321,Tuesday,Kuchen
2013-08-21,5,352.695324198643,Wednesday,Kuchen
2013-08-22,5,343.348933556103,Thursday,Kuchen
2013-08-23,5,375.317567662845,Friday,Kuchen
2013-08-24,5,536.196771958902,Saturday,Kuchen
2013-08-25,5,495.194334936839,Sunday,Kuchen
2013-08-26,5,368.72576849632,Monday,Kuchen
2013-08-27,5,305.77200439049,Tuesday,Kuchen
2013-08-28,5,349.390973099531,Wednesday,Kuchen
2013-08-29,5,396.454612761332,Thursday,Kuchen
2013-08-30,5,343.345686609289,Friday,Kuchen
2013-08-31,5,344.096618940689,Saturday,Kuchen
2013-09-01,5,400.375251601544,Sunday,Kuchen
2013-09-02,5,236.082416986532,Monday,Kuchen
2013-09-03,5,270.350123886175,Tuesday,Kuchen
2013-09-04,5,308.670506473354,Wednesday,Kuchen
2013-09-05,5,309.022150561535,Thursday,Kuchen
2013-09-06,5,307.019415636833,Friday,Kuchen
2013-09-07,5,447.991745678441,Saturday,Kuchen
2013-09-08,5,453.792300083562,Sunday,Kuchen
2013-09-09,5,266.740185481098,Monday,Kuchen
2013-09-10,5,272.085784886284,Tuesday,Kuchen
2013-09-11,5,266.283742487977,Wednesday,Kuchen
2013-09-12,5,291.297115676725,Thursday,Kuchen
2013-09-13,5,306.313400312796,Friday,Kuchen
2013-09-14,5,383.083373412478,Saturday,Kuchen
2013-09-15,5,368.235519264474,Sunday,Kuchen
2013-09-16,5,230.653426038182,Monday,Kuchen
2013-09-17,5,320.526447004404,Tuesday,Kuchen
2013-09-18,5,273.5407716877,Wednesday,Kuchen
2013-09-19,5,300.262376130314,Thursday,Kuchen
2013-09-20,5,377.403500794794,Friday,Kuchen
2013-09-21,5,320.960054511642,Saturday,Kuchen
2013-09-22,5,359.99538027315,Sunday,Kuchen
2013-09-23,5,293.881781699553,Monday,Kuchen
2013-09-24,5,261.601833826599,Tuesday,Kuchen
2013-09-25,5,298.284260355615,Wednesday,Kuchen
2013-09-26,5,287.793533580575,Thursday,Kuchen
2013-09-27,5,283.206061885802,Friday,Kuchen
2013-09-28,5,290.84887886944,Saturday,Kuchen
2013-09-29,5,304.830463976939,Sunday,Kuchen
2013-09-30,5,331.154356903853,Monday,Kuchen
2013-10-01,5,351.590991371398,Tuesday,Kuchen
2013-10-02,5,322.880300414914,Wednesday,Kuchen
2013-10-03,5,440.898116086485,Thursday,Kuchen
2013-10-04,5,280.756383513395,Friday,Kuchen
2013-10-05,5,326.993164913838,Saturday,Kuchen
2013-10-06,5,340.701203063945,Sunday,Kuchen
2013-10-07,5,318.481660598268,Monday,Kuchen
2013-10-08,5,245.656923063522,Tuesday,Kuchen
2013-10-09,5,260.831242292014,Wednesday,Kuchen
2013-10-10,5,266.156733546376,Thursday,Kuchen
2013-10-11,5,229.072309397699,Friday,Kuchen
2013-10-12,5,273.221595297806,Saturday,Kuchen
2013-10-13,5,248.357762950889,Sunday,Kuchen
2013-10-14,5,270.419718876308,Monday,Kuchen
2013-10-15,5,219.941750803178,Tuesday,Kuchen
2013-10-16,5,288.91825808676,Wednesday,Kuchen
2013-10-17,5,244.428871611246,Thursday,Kuchen
2013-10-18,5,295.076856315502,Friday,Kuchen
2013-10-19,5,281.559213676245,Saturday,Kuchen
2013-10-20,5,229.516910132085,Sunday,Kuchen
2013-10-21,5,187.562777604076,Monday,Kuchen
2013-10-22,5,255.793613767243,Tuesday,Kuchen
2013-10-23,5,271.192325022255,Wednesday,Kuchen
2013-10-24,5,246.175469323983,Thursday,Kuchen
2013-10-25,5,262.479741759397,Friday,Kuchen
2013-10-26,5,260.812943526863,Saturday,Kuchen
2013-10-27,5,292.452459619799,Sunday,Kuchen
2013-10-28,5,196.841869220639,Monday,Kuchen
2013-10-29,5,194.050358871373,Tuesday,Kuchen
2013-10-30,5,295.266893345374,Wednesday,Kuchen
2013-10-31,5,242.152859667865,Thursday,Kuchen
2013-11-01,5,273.370278323609,Friday,Kuchen
2013-11-02,5,225.660926756768,Saturday,Kuchen
2013-11-03,5,250.834570281876,Sunday,Kuchen
2013-11-04,5,243.480688862574,Monday,Kuchen
2013-11-05,5,189.316339883043,Tuesday,Kuchen
2013-11-06,5,193.037644420427,Wednesday,Kuchen
2013-11-07,5,225.684071441743,Thursday,Kuchen
2013-11-08,5,208.931884105255,Friday,Kuchen
2013-11-09,5,221.231762690697,Saturday,Kuchen
2013-11-10,5,338.893723228729,Sunday,Kuchen
2013-11-11,5,242.681615020156,Monday,Kuchen
2013-11-12,5,196.457888917276,Tuesday,Kuchen
2013-11-13,5,243.067077049956,Wednesday,Kuchen
2013-11-14,5,209.051190249137,Thursday,Kuchen
2013-11-15,5,210.424923048355,Friday,Kuchen
2013-11-16,5,261.755181235489,Saturday,Kuchen
2013-11-17,5,434.514684349967,Sunday,Kuchen
2013-11-18,5,211.412460843845,Monday,Kuchen
2013-11-19,5,175.243335348158,Tuesday,Kuchen
2013-11-20,5,189.093245051335,Wednesday,Kuchen
2013-11-21,5,188.007263743597,Thursday,Kuchen
2013-11-22,5,182.217584291959,Friday,Kuchen
2013-11-23,5,208.761601079823,Saturday,Kuchen
2013-11-24,5,369.426275393692,Sunday,Kuchen
2013-11-25,5,243.044424030491,Monday,Kuchen
2013-11-26,5,246.470658207108,Tuesday,Kuchen
2013-11-27,5,199.971144378813,Wednesday,Kuchen
2013-11-28,5,218.574938092632,Thursday,Kuchen
2013-11-29,5,198.643762741097,Friday,Kuchen
2013-11-30,5,184.670559295231,Saturday,Kuchen
2013-12-01,5,251.171365445472,Sunday,Kuchen
2013-12-02,5,200.880829213958,Monday,Kuchen
2013-12-03,5,187.803590029425,Tuesday,Kuchen
2013-12-04,5,214.941099341808,Wednesday,Kuchen
2013-12-05,5,190.110646923888,Thursday,Kuchen
2013-12-06,5,211.036554280616,Friday,Kuchen
2013-12-07,5,194.816564885098,Saturday,Kuchen
2013-12-08,5,211.40480292494,Sunday,Kuchen
2013-12-09,5,170.524972886057,Monday,Kuchen
2013-12-10,5,149.431342843146,Tuesday,Kuchen
2013-12-11,5,155.814778301331,Wednesday,Kuchen
2013-12-12,5,180.75061797104,Thursday,Kuchen
2013-12-13,5,181.364999270263,Friday,Kuchen
2013-12-14,5,197.802586637735,Saturday,Kuchen
2013-12-15,5,217.492553439895,Sunday,Kuchen
2013-12-16,5,157.392485896369,Monday,Kuchen
2013-12-17,5,174.571555755812,Tuesday,Kuchen
2013-12-18,5,183.895860880414,Wednesday,Kuchen
2013-12-19,5,175.651475866415,Thursday,Kuchen
2013-12-20,5,187.406124646547,Friday,Kuchen
2013-12-21,5,191.007159526764,Saturday,Kuchen
2013-12-22,5,236.081350951816,Sunday,Kuchen
2013-12-23,5,221.057091994517,Monday,Kuchen
2013-12-24,5,251.566250844717,Tuesday,Kuchen
2013-12-27,5,270.571377693833,Friday,Kuchen
2013-12-29,5,292.517266268393,Sunday,Kuchen
2013-12-30,5,454.376684162368,Monday,Kuchen
2013-12-31,5,1625.69060128682,Tuesday,Kuchen
2014-01-02,5,257.525894400416,Thursday,Kuchen
2014-01-03,5,227.91315882647,Friday,Kuchen
2014-01-04,5,262.179156885669,Saturday,Kuchen
2014-01-05,5,242.820622344855,Sunday,Kuchen
2014-01-06,5,247.848021036211,Monday,Kuchen
2014-01-07,5,211.332603686944,Tuesday,Kuchen
2014-01-08,5,225.800497171104,Wednesday,Kuchen
2014-01-09,5,243.430253024245,Thursday,Kuchen
2014-01-10,5,218.497124848402,Friday,Kuchen
2014-01-11,5,255.193769001422,Saturday,Kuchen
2014-01-12,5,268.081222848751,Sunday,Kuchen
2014-01-13,5,244.284690811498,Monday,Kuchen
2014-01-14,5,258.018070899922,Tuesday,Kuchen
2014-01-15,5,258.99138827716,Wednesday,Kuchen
2014-01-16,5,217.577430276885,Thursday,Kuchen
2014-01-17,5,228.685872660367,Friday,Kuchen
2014-01-18,5,296.458168922809,Saturday,Kuchen
2014-01-19,5,284.622738586554,Sunday,Kuchen
2014-01-20,5,207.228759924773,Monday,Kuchen
2014-01-21,5,211.786064330115,Tuesday,Kuchen
2014-01-22,5,235.346514222246,Wednesday,Kuchen
2014-01-23,5,265.989245866942,Thursday,Kuchen
2014-01-24,5,254.008786140808,Friday,Kuchen
2014-01-25,5,317.298683061094,Saturday,Kuchen
2014-01-26,5,336.227703734553,Sunday,Kuchen
2014-01-27,5,223.188610002863,Monday,Kuchen
2014-01-28,5,235.951227153213,Tuesday,Kuchen
2014-01-29,5,217.495225875601,Wednesday,Kuchen
2014-01-30,5,264.256585339608,Thursday,Kuchen
2014-01-31,5,269.494364878668,Friday,Kuchen
2014-02-01,5,290.121392280101,Saturday,Kuchen
2014-02-02,5,411.693460013424,Sunday,Kuchen
2014-02-03,5,270.607601202372,Monday,Kuchen
2014-02-04,5,255.009175595281,Tuesday,Kuchen
2014-02-05,5,274.355368402748,Wednesday,Kuchen
2014-02-06,5,258.917425529588,Thursday,Kuchen
2014-02-07,5,236.760781785701,Friday,Kuchen
2014-02-08,5,305.058089685015,Saturday,Kuchen
2014-02-09,5,363.120781551495,Sunday,Kuchen
2014-02-10,5,249.77351530581,Monday,Kuchen
2014-02-11,5,236.7220733882,Tuesday,Kuchen
2014-02-12,5,264.817044704002,Wednesday,Kuchen
2014-02-13,5,288.026236118619,Thursday,Kuchen
2014-02-14,5,321.401903496864,Friday,Kuchen
2014-02-15,5,316.121966093225,Saturday,Kuchen
2014-02-16,5,397.890970167717,Sunday,Kuchen
2014-02-17,5,259.552787900081,Monday,Kuchen
2014-02-18,5,285.696716626729,Tuesday,Kuchen
2014-02-19,5,244.745193995473,Wednesday,Kuchen
2014-02-20,5,254.693822568293,Thursday,Kuchen
2014-02-21,5,333.413645056526,Friday,Kuchen
2014-02-22,5,283.857426834567,Saturday,Kuchen
2014-02-23,5,394.240086291001,Sunday,Kuchen
2014-02-24,5,259.072372304433,Monday,Kuchen
2014-02-25,5,255.218562114268,Tuesday,Kuchen
2014-02-26,5,246.406277305466,Wednesday,Kuchen
2014-02-27,5,258.629543719353,Thursday,Kuchen
2014-02-28,5,277.702428848911,Friday,Kuchen
2014-03-01,5,356.078419246933,Saturday,Kuchen
2014-03-02,5,321.485150071242,Sunday,Kuchen
2014-03-03,5,292.727936923252,Monday,Kuchen
2014-03-04,5,249.829686460274,Tuesday,Kuchen
2014-03-05,5,252.444455457162,Wednesday,Kuchen
2014-03-06,5,251.572908933497,Thursday,Kuchen
2014-03-07,5,211.366012107748,Friday,Kuchen
2014-03-08,5,265.958911689045,Saturday,Kuchen
2014-03-09,5,354.983557989906,Sunday,Kuchen
2014-03-10,5,194.366328186192,Monday,Kuchen
2014-03-11,5,257.869223064409,Tuesday,Kuchen
2014-03-12,5,271.282405295851,Wednesday,Kuchen
2014-03-13,5,231.683186905879,Thursday,Kuchen
2014-03-14,5,250.29296439151,Friday,Kuchen
2014-03-15,5,280.923615726204,Saturday,Kuchen
2014-03-16,5,214.983984608509,Sunday,Kuchen
2014-03-17,5,219.697175244681,Monday,Kuchen
2014-03-18,5,270.977176630639,Tuesday,Kuchen
2014-03-19,5,209.154606236614,Wednesday,Kuchen
2014-03-20,5,277.253330900992,Thursday,Kuchen
2014-03-21,5,239.804246611309,Friday,Kuchen
2014-03-22,5,299.753027543412,Saturday,Kuchen
2014-03-23,5,247.35726790541,Sunday,Kuchen
2014-03-24,5,242.701095068185,Monday,Kuchen
2014-03-25,5,242.582823119935,Tuesday,Kuchen
2014-03-26,5,274.499442130787,Wednesday,Kuchen
2014-03-27,5,270.972684277455,Thursday,Kuchen
2014-03-28,5,333.141969255609,Friday,Kuchen
2014-03-29,5,422.293448127181,Saturday,Kuchen
2014-03-30,5,322.450782225319,Sunday,Kuchen
2014-03-31,5,284.916561193775,Monday,Kuchen
2014-04-01,5,211.213532805788,Tuesday,Kuchen
2014-04-02,5,251.722288103618,Wednesday,Kuchen
2014-04-03,5,272.475241001337,Thursday,Kuchen
2014-04-04,5,319.888737791246,Friday,Kuchen
2014-04-05,5,322.471971495165,Saturday,Kuchen
2014-04-06,5,359.285503303671,Sunday,Kuchen
2014-04-07,5,310.063462856119,Monday,Kuchen
2014-04-08,5,290.183609710366,Tuesday,Kuchen
2014-04-09,5,271.099007471483,Wednesday,Kuchen
2014-04-10,5,296.272579857626,Thursday,Kuchen
2014-04-11,5,277.160414027556,Friday,Kuchen
2014-04-12,5,450.699337056635,Saturday,Kuchen
2014-04-13,5,381.800588193029,Sunday,Kuchen
2014-04-14,5,279.326942781212,Monday,Kuchen
2014-04-15,5,335.143030954254,Tuesday,Kuchen
2014-04-16,5,297.536491311772,Wednesday,Kuchen
2014-04-17,5,427.107033298615,Thursday,Kuchen
2014-04-19,5,424.763063011418,Saturday,Kuchen
2014-04-20,5,378.764958797144,Sunday,Kuchen
2014-04-21,5,243.108241978467,Monday,Kuchen
2014-04-22,5,238.30390072268,Tuesday,Kuchen
2014-04-23,5,239.066295265338,Wednesday,Kuchen
2014-04-24,5,277.90742095382,Thursday,Kuchen
2014-04-25,5,289.368785455912,Friday,Kuchen
2014-04-26,5,302.862050051497,Saturday,Kuchen
2014-04-27,5,249.301047517779,Sunday,Kuchen
2014-04-28,5,204.961291079966,Monday,Kuchen
2014-04-29,5,287.361243256404,Tuesday,Kuchen
2014-04-30,5,324.692536719349,Wednesday,Kuchen
2014-05-02,5,345.188442766659,Friday,Kuchen
2014-05-05,5,749.218709204354,Monday,Kuchen
2014-05-06,5,265.023592604083,Tuesday,Kuchen
2014-05-07,5,206.372294382589,Wednesday,Kuchen
2014-05-08,5,266.240037647833,Thursday,Kuchen
2014-05-09,5,275.258837409267,Friday,Kuchen
2014-05-10,5,335.938747106641,Saturday,Kuchen
2014-05-11,5,361.969960059764,Sunday,Kuchen
2014-05-12,5,228.702480093214,Monday,Kuchen
2014-05-13,5,284.656364394564,Tuesday,Kuchen
2014-05-14,5,264.50249229848,Wednesday,Kuchen
2014-05-15,5,264.770092066181,Thursday,Kuchen
2014-05-16,5,373.755034015357,Friday,Kuchen
2014-05-17,5,423.072504158874,Saturday,Kuchen
2014-05-18,5,381.742838590355,Sunday,Kuchen
2014-05-19,5,229.433619956226,Monday,Kuchen
2014-05-20,5,263.727611478052,Tuesday,Kuchen
2014-05-21,5,227.256778174006,Wednesday,Kuchen
2014-05-22,5,222.80717555258,Thursday,Kuchen
2014-05-23,5,284.81760171622,Friday,Kuchen
2014-05-24,5,320.532138289062,Saturday,Kuchen
2014-05-25,5,288.498669954929,Sunday,Kuchen
2014-05-26,5,234.830421163947,Monday,Kuchen
2014-05-27,5,280.087441868984,Tuesday,Kuchen
2014-05-28,5,317.665635686158,Wednesday,Kuchen
2014-05-29,5,429.25644892951,Thursday,Kuchen
2014-05-30,5,388.318379103362,Friday,Kuchen
2014-05-31,5,382.044405388045,Saturday,Kuchen
2014-06-01,5,276.89033677768,Sunday,Kuchen
2014-06-02,5,292.066998952139,Monday,Kuchen
2014-06-03,5,245.212148404522,Tuesday,Kuchen
2014-06-04,5,268.264130359081,Wednesday,Kuchen
2014-06-05,5,309.653125934012,Thursday,Kuchen
2014-06-06,5,281.228067681119,Friday,Kuchen
2014-06-07,5,442.520092981899,Saturday,Kuchen
2014-06-08,5,386.974806899709,Sunday,Kuchen
2014-06-09,5,438.305240388751,Monday,Kuchen
2014-06-10,5,255.648794014527,Tuesday,Kuchen
2014-06-11,5,294.969897021174,Wednesday,Kuchen
2014-06-12,5,282.892238886454,Thursday,Kuchen
2014-06-13,5,340.63697845764,Friday,Kuchen
2014-06-14,5,298.452306538051,Saturday,Kuchen
2014-06-15,5,351.284208007361,Sunday,Kuchen
2014-06-16,5,265.423252443088,Monday,Kuchen
2014-06-17,5,262.931978223786,Tuesday,Kuchen
2014-06-18,5,370.557182073761,Wednesday,Kuchen
2014-06-19,5,360.857109541687,Thursday,Kuchen
2014-06-20,5,390.42111753906,Friday,Kuchen
2014-06-21,5,398.075088856397,Saturday,Kuchen
2014-06-22,5,399.756375802425,Sunday,Kuchen
2014-06-23,5,331.768630064753,Monday,Kuchen
2014-06-24,5,293.582453806941,Tuesday,Kuchen
2014-06-25,5,359.294724220182,Wednesday,Kuchen
2014-06-26,5,379.567358758783,Thursday,Kuchen
2014-06-27,5,371.32461993901,Friday,Kuchen
2014-06-28,5,498.133552158124,Saturday,Kuchen
2014-06-29,5,316.483478198112,Sunday,Kuchen
2014-06-30,5,265.398277170529,Monday,Kuchen
2014-07-01,5,316.146546755302,Tuesday,Kuchen
2014-07-02,5,276.124132291078,Wednesday,Kuchen
2014-07-03,5,312.120996437591,Thursday,Kuchen
2014-07-04,5,237.179690906075,Friday,Kuchen
2014-07-05,5,266.318604850659,Saturday,Kuchen
2014-07-06,5,328.547948636354,Sunday,Kuchen
2014-07-07,5,250.701100019096,Monday,Kuchen
2014-07-08,5,279.718738861263,Tuesday,Kuchen
2014-07-09,5,307.646493692214,Wednesday,Kuchen
2014-07-10,5,277.400541216063,Thursday,Kuchen
2014-07-11,5,274.779696075603,Friday,Kuchen
2014-07-12,5,325.712408475341,Saturday,Kuchen
2014-07-13,5,354.517887131991,Sunday,Kuchen
2014-07-14,5,271.315673214406,Monday,Kuchen
2014-07-15,5,314.481770581967,Tuesday,Kuchen
2014-07-16,5,323.632670176317,Wednesday,Kuchen
2014-07-17,5,290.371931596416,Thursday,Kuchen
2014-07-18,5,279.606579712619,Friday,Kuchen
2014-07-19,5,305.406505596481,Saturday,Kuchen
2014-07-20,5,365.530435169498,Sunday,Kuchen
2014-07-21,5,384.722754951842,Monday,Kuchen
2014-07-22,5,288.485320151671,Tuesday,Kuchen
2014-07-23,5,299.975419228409,Wednesday,Kuchen
